0 -0
0.03931 -1.09117e-08
0.07862 2.43968e-08
0.11794 2.38643e-07
0.15725 7.2362e-07
0.19656 1.59839e-06
0.23587 2.91386e-06
0.27518 4.63252e-06
0.3145 6.59473e-06
0.35381 8.75897e-06
0.39312 1.14926e-05
0.43243 1.51387e-05
0.47174 1.92383e-05
0.51106 2.37255e-05
0.55037 2.81784e-05
0.58968 3.31076e-05
0.62899 3.76632e-05
0.6683 4.10381e-05
0.70762 4.43505e-05
0.74693 4.57276e-05
0.78624 4.65827e-05
0.82555 4.53577e-05
0.86486 4.15549e-05
0.90418 3.46372e-05
0.94349 2.59793e-05
0.9828 1.54624e-05
1.02211 2.96426e-06
1.06142 -1.16344e-05
1.10074 -2.84542e-05
1.14005 -4.47641e-05
1.17936 -6.31356e-05
1.21867 -8.04134e-05
1.25798 -9.60595e-05
1.2973 -0.00011134
1.33661 -0.000125974
1.37592 -0.000137592
1.41523 -0.000152091
1.45454 -0.00016754
1.49386 -0.000181536
1.53317 -0.000196281
1.57248 -0.000209097
1.61179 -0.000219595
1.6511 -0.000230345
1.69042 -0.000238231
1.72973 -0.000242808
1.76904 -0.000240215
1.80835 -0.000233084
1.84766 -0.000217189
1.88698 -0.000195417
1.92629 -0.000167212
1.9656 -0.000132002
2.00491 -9.7943e-05
2.04422 -5.63666e-05
2.08354 -1.95409e-06
2.12285 5.17796e-05
2.16216 0.000114545
2.20147 0.000181736
2.24078 0.000237154
2.2801 0.000296086
2.31941 0.000341148
2.35872 0.000376681
2.39803 0.000420201
2.43734 0.000465924
2.47666 0.000513902
2.51597 0.000564178
2.55528 0.000602705
2.59459 0.000628255
2.6339 0.000647019
2.67322 0.000650659
2.71253 0.000645741
2.75184 0.000631582
2.79115 0.000599096
2.83046 0.000546865
2.86978 0.000482251
2.90909 0.00039541
2.9484 0.000294129
2.98771 0.000196701
3.02702 7.43447e-05
3.06634 -5.44092e-05
3.10565 -0.000179383
3.14496 -0.000289363
3.18427 -0.000404533
3.22358 -0.000513899
3.2629 -0.000605437
3.30221 -0.00068921
3.34152 -0.000752608
3.38083 -0.000794056
3.42014 -0.000849177
3.45946 -0.000906134
3.49877 -0.000964952
3.53808 -0.00101239
3.57739 -0.00104763
3.6167 -0.00105601
3.65602 -0.00109223
3.69533 -0.00110043
3.73464 -0.00110823
3.77395 -0.00110064
3.81326 -0.00104618
3.85258 -0.000957697
3.89189 -0.000833306
3.9312 -0.000719754
3.97051 -0.00058487
4.00982 -0.000444466
4.04914 -0.000264221
4.08845 -9.45207e-05
4.12776 9.92963e-05
4.16707 0.000336387
4.20638 0.000563466
4.2457 0.000779696
4.28501 0.00096505
4.32432 0.00111765
4.36363 0.00123553
4.40294 0.00133683
4.44226 0.00144098
4.48157 0.00158949
4.52088 0.00170007
4.56019 0.00181357
4.5995 0.00188644
4.63882 0.00191662
4.67813 0.00194698
4.71744 0.00193184
4.75675 0.00184587
4.79606 0.00173296
4.83538 0.00159202
4.87469 0.00142189
4.914 0.00117219
4.95331 0.00091456
4.99262 0.0006236
5.03194 0.000323884
5.07125 1.52953e-05
5.11056 -0.000328698
5.14987 -0.0006287
5.18918 -0.000937001
5.2285 -0.00117086
5.26781 -0.00141086
5.30712 -0.0016003
5.34643 -0.00173693
5.38574 -0.00190589
5.42506 -0.00201976
5.46437 -0.00213606
5.50368 -0.00222453
5.54299 -0.00231468
5.5823 -0.00234435
5.62162 -0.00243712
5.66093 -0.00246782
5.70024 -0.00249865
5.73955 -0.00249693
5.77886 -0.00246143
5.81818 -0.00232402
5.85749 -0.00211487
5.8968 -0.00190016
5.93611 -0.00164514
5.97542 -0.00134854
6.01474 -0.00104466
6.05405 -0.000733425
6.09336 -0.000342099
6.13267 5.82716e-05
6.17198 0.000504943
6.2113 0.000999177
6.25061 0.00146629
6.28992 0.00186665
6.32923 0.00212009
6.36854 0.00237863
6.40786 0.00260264
6.44717 0.00283092
6.48648 0.0030635
6.52579 0.00330044
6.5651 0.00345893
6.60442 0.00357828
6.64373 0.00365719
6.68304 0.00373701
6.72235 0.00368849
6.76166 0.00355127
6.80098 0.00332276
6.84029 0.00304474
6.8796 0.00271586
6.91891 0.00228957
6.95822 0.00185461
6.99754 0.00131872
7.03685 0.000772403
7.07616 0.000215571
7.11547 -0.000304337
7.15478 -0.000881759
7.1941 -0.00146969
7.23341 -0.00192196
7.27272 -0.00233296
7.31203 -0.00260207
7.35134 -0.00287567
7.39066 -0.00315368
7.42997 -0.00343618
7.46928 -0.00367166
7.50859 -0.00380704
7.5479 -0.00389195
7.58722 -0.00392501
7.62653 -0.00401125
7.66584 -0.00409846
7.70515 -0.00413247
7.74446 -0.00411196
7.78378 -0.00403563
7.82309 -0.00390213
7.8624 -0.00365424
7.90171 -0.00328924
7.94102 -0.00286127
7.98034 -0.00236898
8.01965 -0.00186861
8.05896 -0.00136025
8.09827 -0.000785287
8.13758 -0.000201391
8.1769 0.000569717
8.21621 0.00135249
8.25552 0.00214681
8.29483 0.00277044
8.33414 0.00328055
8.37346 0.00361277
8.41277 0.00401157
8.45208 0.00429059
