-20.000000	0.000086
-19.965804	0.000075
-19.931607	0.000074
-19.897411	0.000084
-19.863214	0.000083
-19.829018	0.000070
-19.794822	0.000069
-19.760625	0.000078
-19.726429	0.000076
-19.692233	0.000063
-19.658036	0.000061
-19.623840	0.000069
-19.589643	0.000067
-19.555447	0.000053
-19.521251	0.000050
-19.487054	0.000058
-19.452858	0.000055
-19.418661	0.000040
-19.384465	0.000037
-19.350269	0.000045
-19.316072	0.000041
-19.281876	0.000027
-19.247680	0.000023
-19.213483	0.000031
-19.179287	0.000028
-19.145090	0.000013
-19.110894	0.000010
-19.076698	0.000017
-19.042501	0.000014
-19.008305	0.000000
-18.974108	-0.000003
-18.939912	0.000005
-18.905716	0.000002
-18.871519	-0.000011
-18.837323	-0.000015
-18.803127	-0.000006
-18.768930	-0.000008
-18.734734	-0.000021
-18.700537	-0.000024
-18.666341	-0.000014
-18.632145	-0.000015
-18.597948	-0.000028
-18.563752	-0.000030
-18.529555	-0.000020
-18.495359	-0.000020
-18.461163	-0.000032
-18.426966	-0.000034
-18.392770	-0.000024
-18.358574	-0.000023
-18.324377	-0.000035
-18.290181	-0.000036
-18.255984	-0.000025
-18.221788	-0.000024
-18.187592	-0.000035
-18.153395	-0.000035
-18.119199	-0.000024
-18.085002	-0.000022
-18.050806	-0.000033
-18.016610	-0.000033
-17.982413	-0.000021
-17.948217	-0.000019
-17.914021	-0.000029
-17.879824	-0.000030
-17.845628	-0.000017
-17.811431	-0.000015
-17.777235	-0.000024
-17.743039	-0.000024
-17.708842	-0.000012
-17.674646	-0.000009
-17.640449	-0.000018
-17.606253	-0.000018
-17.572057	-0.000006
-17.537860	-0.000002
-17.503664	-0.000012
-17.469468	-0.000012
-17.435271	0.000001
-17.401075	0.000005
-17.366878	-0.000004
-17.332682	-0.000004
-17.298486	0.000009
-17.264289	0.000013
-17.230093	0.000004
-17.195896	0.000004
-17.161700	0.000016
-17.127504	0.000021
-17.093307	0.000012
-17.059111	0.000011
-17.024915	0.000024
-16.990718	0.000028
-16.956522	0.000019
-16.922325	0.000018
-16.888129	0.000031
-16.853933	0.000035
-16.819736	0.000026
-16.785540	0.000025
-16.751343	0.000037
-16.717147	0.000041
-16.682951	0.000031
-16.648754	0.000030
-16.614558	0.000042
-16.580362	0.000045
-16.546165	0.000035
-16.511969	0.000033
-16.477772	0.000045
-16.443576	0.000048
-16.409380	0.000038
-16.375183	0.000035
-16.340987	0.000046
-16.306790	0.000050
-16.272594	0.000039
-16.238398	0.000036
-16.204201	0.000046
-16.170005	0.000049
-16.135809	0.000038
-16.101612	0.000035
-16.067416	0.000045
-16.033219	0.000048
-15.999023	0.000036
