0 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 399.217221 0.000000 0.000000 -2.941176 3.921569 10.784314 17.647059 24.509804 31.372549 38.235294 45.098039 51.960784 58.823529 65.686275 72.549020 79.411765 86.274510 93.137255 100.000000 106.862745 113.725490 120.588235 127.450980 134.313725 141.176471 148.039216 154.901961 161.764706 168.627451 175.490196 182.352941 189.215686 196.078431 202.941176 209.803922 216.666667 223.529412 230.392157 237.254902 244.117647 250.980392 257.843137 264.705882 271.568627 278.431373 285.294118 292.156863 299.019608 305.882353 312.745098 319.607843 326.470588 333.333333 340.196078 347.058824 353.921569 360.784314 367.647059 374.509804 381.372549 388.235294 395.098039 401.960784 408.823529 415.686275 422.549020 429.411765 436.274510 443.137255 450.000000 456.862745 463.725490 470.588235 
0 -2.941176 3.921569 10.784314 17.647059 24.509804 31.372549 38.235294 45.098039 51.960784 58.823529 65.686275 72.549020 79.411765 86.274510 93.137255 100.000000 106.862745 113.725490 120.588235 127.450980 134.313725 141.176471 148.039216 154.901961 161.764706 168.627451 175.490196 182.352941 189.215686 196.078431 202.941176 209.803922 216.666667 223.529412 230.392157 237.254902 244.117647 250.980392 257.843137 264.705882 271.568627 278.431373 285.294118 292.156863 299.019608 305.882353 312.745098 319.607843 326.470588 333.333333 340.196078 347.058824 353.921569 360.784314 367.647059 374.509804 381.372549 388.235294 395.098039 401.960784 408.823529 415.686275 422.549020 429.411765 436.274510 443.137255 450.000000 456.862745 463.725490 470.588235 477.450980 484.313725 491.176471 498.039216 504.901961 511.764706 518.627451 525.490196 532.352941 539.215686 546.078431 552.941176 559.803922 566.666667 573.529412 580.392157 587.254902 594.117647 600.980392 607.843137 614.705882 621.568627 628.431373 635.294118 642.156863 649.019608 655.882353 662.745098 669.607843 676.470588 683.333333 690.196078 697.058824 703.921569 710.784314 717.647059 724.509804 731.372549 738.235294 745.098039 751.960784 758.823529 765.686275 772.549020 779.411765 786.274510 793.137255 800.000000 806.862745 813.725490 820.588235 827.450980 834.313725 841.176471 848.039216 854.901961 861.764706 868.627451 875.490196 882.352941 889.215686 896.078431 902.941176 909.803922 916.666667 923.529412 930.392157 937.254902 944.117647 950.980392 957.843137 964.705882 971.568627 978.431373 985.294118 992.156863 999.019608 1005.882353 1012.745098 1019.607843 1026.470588 1033.333333 1040.196078 1047.058824 1053.921569 1060.784314 1067.647059 1074.509804 1081.372549 1088.235294 1095.098039 1101.960784 1108.823529 1115.686275 1122.549020 1129.411765 1136.274510 1143.137255 1150.000000 1156.862745 1163.725490 1170.588235 1177.450980 1184.313725 1191.176471 1198.039216 1204.901961 1211.764706 1218.627451 1225.490196 1232.352941 1239.215686 1246.078431 1252.941176 0.000000 0.000000 0.000000 0.015688 0.031396 0.047104 0.062812 0.078520 0.094227 0.109935 0.125643 0.141351 0.157059 0.172767 0.188475 0.204183 0.219890 0.235598 0.251306 0.267014 0.282722 0.298430 0.314138 0.329845 0.345553 0.361261 0.376969 0.392677 0.408385 0.424093 0.439800 0.455508 0.471216 0.486924 0.502632 0.518340 0.534048 0.549756 0.565463 0.581171 0.596879 0.612587 0.628295 0.644003 0.659711 0.675418 0.691126 0.706834 0.722542 0.738250 0.753958 0.769666 0.785373 0.801081 0.816789 0.832497 0.848205 0.863913 0.879621 0.895329 0.911036 0.926744 0.942452 0.958160 0.973868 0.989576 1.005284 1.020991 1.036699 1.052407 1.068115 1.083823 
0.000000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 
1.000000 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 0.450484 
2.000000 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 0.311745 
3.000000 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 0.111260 
4.000000 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 -0.111260 
5.000000 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 -0.311745 
6.000000 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 -0.450484 
7.000000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 -0.500000 
