0	-0.006
0.0707	-0.005
0.1414	-0.006
0.2121	-0.007
0.2828	-0.009
0.3536	-0.009
0.4243	-0.009
0.495	-0.009
0.5657	-0.009
0.6364	-0.01
0.7071	-0.01
0.7778	-0.009
0.8485	-0.007
0.9192	-0.007
0.9899	-0.007
1.0607	-0.007
1.1314	-0.007
1.2021	-0.006
1.2728	-0.005
1.3435	-0.005
1.4142	-0.005
1.4849	-0.006
1.5556	-0.007
1.6263	-0.007
1.697	-0.006
1.7678	-0.003
1.8385	-0.002
1.9092	-0.003
1.9799	-0.006
2.0506	-0.006
2.1213	-0.005
2.192	-0.005
2.2627	-0.007
2.3334	-0.009
2.4041	-0.012
2.4749	-0.012
2.5456	-0.012
2.6163	-0.01
2.687	-0.009
2.7577	-0.009
2.8284	-0.009
2.8991	-0.007
2.9698	-0.006
3.0405	-0.005
3.1112	-0.005
3.182	-0.006
3.2527	-0.007
3.3234	-0.009
3.3941	-0.007
3.4648	-0.007
3.5355	-0.007
3.6062	-0.009
3.6769	-0.009
3.7476	-0.009
3.8183	-0.009
3.8891	-0.007
3.9598	-0.007
4.0305	-0.007
4.1012	-0.006
4.1719	-0.007
4.2426	-0.009
4.3133	-0.009
4.384	-0.009
4.4547	-0.009
4.5254	-0.009
4.5962	-0.01
4.6669	-0.01
4.7376	-0.009
4.8083	-0.006
4.879	-0.005
4.9497	-0.003
5.0204	-0.003
5.0911	-0.003
5.1618	-0.003
5.2325	-0.005
5.3033	-0.006
5.374	-0.005
5.4447	-0.006
5.5154	-0.009
5.5861	-0.009
5.6568	-0.006
5.7275	-0.006
5.7982	-0.006
5.8689	-0.006
5.9396	-0.005
6.0104	-0.002
6.0811	-0.002
6.1518	0
6.2225	0
6.2932	-0.002
6.3639	-0.003
6.4346	-0.003
6.5053	-0.003
6.576	-0.005
6.6467	-0.005
6.7175	-0.007
6.7882	-0.007
6.8589	-0.007
6.9296	-0.007
7.0003	-0.007
7.071	-0.006
7.1417	-0.006
7.2124	-0.007
7.2831	-0.006
7.3538	-0.005
7.4246	-0.003
7.4953	-0.003
7.566	-0.003
7.6367	-0.002
7.7074	-0.003
7.7781	-0.003
7.8488	-0.003
7.9195	-0.003
7.9902	-0.003
8.0609	-0.003
8.1316	-0.003
8.2024	0
8.2731	0.002
8.3438	0.002
8.4145	0.002
8.4852	0.003
8.5559	0.003
8.6266	0.002
8.6973	0.003
8.768	0.005
