 0.00000000e+00 2.05680000e-03
 9.99600000e-02 -2.62150000e-03
 1.99930000e-01 -6.36410000e-03
 2.99890000e-01 -9.63880000e-03
 3.99860000e-01 -1.19780000e-02
 4.99820000e-01 -1.34984000e-02
 5.99790000e-01 -1.44340000e-02
 6.99750000e-01 -1.50188000e-02
 7.99720000e-01 -1.58375000e-02
 8.99680000e-01 -1.64223000e-02
 9.99650000e-01 -1.63053000e-02
 1.09961000e+00 -1.57206000e-02
 1.19958000e+00 -1.37323000e-02
 1.29954000e+00 -1.09254000e-02
 1.39951000e+00 -7.41670000e-03
 1.49947000e+00 -2.27060000e-03
 1.59944000e+00 5.21460000e-03
 1.69940000e+00 1.36354000e-02
 1.79937000e+00 2.01849000e-02
 1.89933000e+00 2.27580000e-02
 1.99930000e+00 2.40445000e-02
 2.09926000e+00 2.43954000e-02
 2.19923000e+00 2.19393000e-02
 2.29919000e+00 1.53897000e-02
 2.39916000e+00 8.25540000e-03
 2.49912000e+00 2.99240000e-03
 2.59908000e+00 -8.67100000e-04
 2.69905000e+00 -4.72670000e-03
 2.79901000e+00 -9.17100000e-03
 2.89898000e+00 -1.24458000e-02
 2.99894000e+00 -1.39662000e-02
 3.09891000e+00 -1.44340000e-02
 3.19887000e+00 -1.47849000e-02
 3.29884000e+00 -1.57206000e-02
 3.39880000e+00 -1.64223000e-02
 3.49877000e+00 -1.65393000e-02
 3.59873000e+00 -1.64223000e-02
 3.69870000e+00 -1.52527000e-02
 3.79866000e+00 -1.23288000e-02
 3.89863000e+00 -7.65060000e-03
 3.99859000e+00 -2.38760000e-03
 4.09856000e+00 3.57720000e-03
 4.19852000e+00 1.04776000e-02
 4.29849000e+00 1.76119000e-02
 4.39845000e+00 2.27580000e-02
 4.49842000e+00 2.46293000e-02
 4.59838000e+00 2.42784000e-02
 4.69835000e+00 2.18223000e-02
 4.79831000e+00 1.60915000e-02
 4.89827000e+00 9.77590000e-03
 4.99824000e+00 4.86370000e-03
 5.09820000e+00 1.85500000e-04
 5.19817000e+00 -5.07760000e-03
 5.29813000e+00 -9.52190000e-03
 5.39810000e+00 -1.20949000e-02
 5.49806000e+00 -1.29136000e-02
 5.59803000e+00 -1.37323000e-02
 5.69799000e+00 -1.53697000e-02
 5.79796000e+00 -1.64223000e-02
 5.89792000e+00 -1.67732000e-02
 5.99789000e+00 -1.66562000e-02
 6.09785000e+00 -1.65393000e-02
 6.19782000e+00 -1.52527000e-02
 6.29778000e+00 -1.30306000e-02
 6.39775000e+00 -9.28800000e-03
 6.49771000e+00 -4.60970000e-03
 6.59768000e+00 1.58890000e-03
 6.69764000e+00 8.95720000e-03
