# 0.00000000e+00 2.75400000e+02 3.12400000e+02 6.42600000e+02 1.59340000e+03
 1.62630000e+00 -3.40000000e-02 -2.00000000e-03 6.00000000e-03 -1.80000000e-02
 1.69700000e+00 -3.40000000e-02 -2.00000000e-03 6.00000000e-03 -1.60000000e-02
 1.76780000e+00 -3.40000000e-02 -2.00000000e-03 8.00000000e-03 -1.60000000e-02
 1.83850000e+00 -3.40000000e-02 -2.00000000e-03 9.00000000e-03 -1.80000000e-02
 1.90920000e+00 -3.40000000e-02 -2.00000000e-03 9.00000000e-03 -1.80000000e-02
 1.97990000e+00 -3.40000000e-02 -2.00000000e-03 9.00000000e-03 -1.60000000e-02
 2.05060000e+00 -3.60000000e-02 -2.00000000e-03 9.00000000e-03 -1.40000000e-02
 2.12130000e+00 -3.60000000e-02 0.00000000e+00 1.00000000e-02 -1.40000000e-02
 2.19200000e+00 -3.40000000e-02 2.00000000e-03 1.10000000e-02 -1.40000000e-02
 2.26270000e+00 -3.40000000e-02 2.00000000e-03 1.30000000e-02 -1.40000000e-02
 2.33340000e+00 -3.40000000e-02 2.00000000e-03 1.30000000e-02 -1.40000000e-02
 2.40410000e+00 -3.40000000e-02 2.00000000e-03 1.50000000e-02 -1.20000000e-02
 2.47490000e+00 -3.20000000e-02 2.00000000e-03 1.70000000e-02 -1.10000000e-02
 2.54560000e+00 -3.20000000e-02 2.00000000e-03 1.50000000e-02 -1.10000000e-02
 2.61630000e+00 -3.00000000e-02 2.00000000e-03 1.40000000e-02 -1.10000000e-02
 2.68700000e+00 -2.90000000e-02 2.00000000e-03 1.40000000e-02 -1.10000000e-02
 2.75770000e+00 -2.90000000e-02 2.00000000e-03 1.40000000e-02 -1.10000000e-02
 2.82840000e+00 -2.90000000e-02 4.00000000e-03 1.30000000e-02 -1.20000000e-02
 2.89910000e+00 -2.90000000e-02 2.00000000e-03 1.30000000e-02 -1.20000000e-02
 2.96980000e+00 -3.00000000e-02 0.00000000e+00 1.40000000e-02 -1.00000000e-02
 3.04050000e+00 -3.20000000e-02 -2.00000000e-03 1.30000000e-02 -1.00000000e-02
 3.11120000e+00 -3.20000000e-02 -2.00000000e-03 1.10000000e-02 -1.10000000e-02
 3.18200000e+00 -3.40000000e-02 0.00000000e+00 1.10000000e-02 -1.20000000e-02
 3.25270000e+00 -3.60000000e-02 -2.00000000e-03 9.00000000e-03 -1.40000000e-02
 3.32340000e+00 -3.60000000e-02 -2.00000000e-03 8.00000000e-03 -1.40000000e-02
 3.39410000e+00 -3.60000000e-02 -2.00000000e-03 9.00000000e-03 -1.40000000e-02
 3.46480000e+00 -3.60000000e-02 -2.00000000e-03 9.00000000e-03 -1.40000000e-02
 3.53550000e+00 -3.80000000e-02 -2.00000000e-03 9.00000000e-03 -1.40000000e-02
 3.60620000e+00 -3.80000000e-02 -2.00000000e-03 8.00000000e-03 -1.40000000e-02
 3.67690000e+00 -3.80000000e-02 -4.00000000e-03 6.00000000e-03 -1.60000000e-02
 3.74760000e+00 -3.80000000e-02 -4.00000000e-03 6.00000000e-03 -1.40000000e-02
 3.81830000e+00 -3.80000000e-02 -4.00000000e-03 8.00000000e-03 -1.40000000e-02
 3.88910000e+00 -3.60000000e-02 -4.00000000e-03 8.00000000e-03 -1.60000000e-02
 3.95980000e+00 -3.80000000e-02 -6.00000000e-03 9.00000000e-03 -1.60000000e-02
 4.03050000e+00 -3.90000000e-02 -6.00000000e-03 9.00000000e-03 -1.80000000e-02
 4.10120000e+00 -3.90000000e-02 -8.00000000e-03 8.00000000e-03 -1.80000000e-02
 4.17190000e+00 -3.90000000e-02 -9.00000000e-03 8.00000000e-03 -1.80000000e-02
 4.24260000e+00 -4.00000000e-02 -9.00000000e-03 8.00000000e-03 -1.80000000e-02
 4.31330000e+00 -4.00000000e-02 -9.00000000e-03 8.00000000e-03 -1.60000000e-02
 4.38400000e+00 -4.00000000e-02 -1.00000000e-02 9.00000000e-03 -1.40000000e-02
 4.45470000e+00 -4.20000000e-02 -1.00000000e-02 9.00000000e-03 -1.40000000e-02
 4.52540000e+00 -4.00000000e-02 -1.00000000e-02 9.00000000e-03 -1.60000000e-02
 4.59620000e+00 -4.30000000e-02 -1.20000000e-02 9.00000000e-03 -1.60000000e-02
 4.66690000e+00 -4.50000000e-02 -1.30000000e-02 9.00000000e-03 -1.60000000e-02
 4.73760000e+00 -4.50000000e-02 -1.20000000e-02 8.00000000e-03 -1.80000000e-02
 4.80830000e+00 -4.30000000e-02 -1.30000000e-02 5.00000000e-03 -2.00000000e-02
 4.87900000e+00 -4.50000000e-02 -1.40000000e-02 4.00000000e-03 -2.10000000e-02
 4.94970000e+00 -4.50000000e-02 -1.30000000e-02 2.00000000e-03 -2.10000000e-02
 5.02040000e+00 -4.30000000e-02 -1.30000000e-02 2.00000000e-03 -2.10000000e-02
 5.09110000e+00 -4.20000000e-02 -1.20000000e-02 2.00000000e-03 -1.80000000e-02
 5.16180000e+00 -4.30000000e-02 -1.20000000e-02 5.00000000e-03 -1.80000000e-02
 5.23250000e+00 -4.30000000e-02 -1.30000000e-02 6.00000000e-03 -1.60000000e-02
 5.30330000e+00 -4.30000000e-02 -1.30000000e-02 5.00000000e-03 -1.60000000e-02
 5.37400000e+00 -4.20000000e-02 -1.00000000e-02 5.00000000e-03 -1.60000000e-02
 5.44470000e+00 -4.20000000e-02 -1.00000000e-02 5.00000000e-03 -1.60000000e-02
 5.51540000e+00 -4.00000000e-02 -1.00000000e-02 6.00000000e-03 -1.40000000e-02
 5.58610000e+00 -4.20000000e-02 -1.20000000e-02 6.00000000e-03 -1.40000000e-02
 5.65680000e+00 -4.30000000e-02 -1.20000000e-02 8.00000000e-03 -1.40000000e-02
 5.72750000e+00 -4.20000000e-02 -1.00000000e-02 6.00000000e-03 -1.40000000e-02
 5.79820000e+00 -4.00000000e-02 -9.00000000e-03 5.00000000e-03 -1.40000000e-02
 5.86890000e+00 -3.90000000e-02 -6.00000000e-03 6.00000000e-03 -1.80000000e-02
 5.93960000e+00 -4.00000000e-02 -6.00000000e-03 6.00000000e-03 -1.80000000e-02
 6.01040000e+00 -4.00000000e-02 -8.00000000e-03 4.00000000e-03 -1.80000000e-02
 6.08110000e+00 -3.90000000e-02 -8.00000000e-03 4.00000000e-03 -1.80000000e-02
 6.15180000e+00 -3.90000000e-02 -8.00000000e-03 4.00000000e-03 -1.80000000e-02
 6.22250000e+00 -3.90000000e-02 -8.00000000e-03 4.00000000e-03 -2.10000000e-02
 6.29320000e+00 -4.00000000e-02 -9.00000000e-03 4.00000000e-03 -2.20000000e-02
 6.36390000e+00 -4.00000000e-02 -8.00000000e-03 4.00000000e-03 -2.10000000e-02
 6.43460000e+00 -4.00000000e-02 -8.00000000e-03 4.00000000e-03 -2.10000000e-02
 6.50530000e+00 -4.00000000e-02 -9.00000000e-03 2.00000000e-03 -2.10000000e-02
 6.57600000e+00 -4.00000000e-02 -9.00000000e-03 2.00000000e-03 -2.10000000e-02
 6.64670000e+00 -4.00000000e-02 -9.00000000e-03 0.00000000e+00 -2.10000000e-02
 6.71750000e+00 -4.00000000e-02 -8.00000000e-03 2.00000000e-03 -2.10000000e-02
 6.78820000e+00 -4.20000000e-02 -8.00000000e-03 2.00000000e-03 -2.10000000e-02
 6.85890000e+00 -4.20000000e-02 -9.00000000e-03 2.00000000e-03 -2.00000000e-02
 6.92960000e+00 -4.20000000e-02 -9.00000000e-03 2.00000000e-03 -2.00000000e-02
 7.00030000e+00 -4.20000000e-02 -9.00000000e-03 5.00000000e-03 -2.10000000e-02
 7.07100000e+00 -4.00000000e-02 -8.00000000e-03 5.00000000e-03 -2.10000000e-02
 7.14170000e+00 -3.90000000e-02 -6.00000000e-03 4.00000000e-03 -2.00000000e-02
 7.21240000e+00 -3.60000000e-02 -6.00000000e-03 5.00000000e-03 -2.00000000e-02
 7.28310000e+00 -3.80000000e-02 -6.00000000e-03 6.00000000e-03 -1.80000000e-02
 7.35380000e+00 -3.90000000e-02 -8.00000000e-03 8.00000000e-03 -1.80000000e-02
 7.42460000e+00 -4.00000000e-02 -8.00000000e-03 6.00000000e-03 -1.80000000e-02
 7.49530000e+00 -4.00000000e-02 -8.00000000e-03 5.00000000e-03 -1.80000000e-02
 7.56600000e+00 -4.00000000e-02 -6.00000000e-03 4.00000000e-03 -1.80000000e-02
 7.63670000e+00 -4.20000000e-02 -8.00000000e-03 4.00000000e-03 -2.00000000e-02
 7.70740000e+00 -4.20000000e-02 -9.00000000e-03 5.00000000e-03 -1.80000000e-02
 7.77810000e+00 -4.20000000e-02 -9.00000000e-03 4.00000000e-03 -1.80000000e-02
 7.84880000e+00 -4.20000000e-02 -9.00000000e-03 4.00000000e-03 -1.80000000e-02
 7.91950000e+00 -4.00000000e-02 -6.00000000e-03 4.00000000e-03 -2.00000000e-02
 7.99020000e+00 -4.00000000e-02 -6.00000000e-03 4.00000000e-03 -2.10000000e-02
 8.06090000e+00 -4.00000000e-02 -6.00000000e-03 2.00000000e-03 -2.10000000e-02
 8.13160000e+00 -3.90000000e-02 -6.00000000e-03 4.00000000e-03 -2.20000000e-02
 8.20240000e+00 -3.90000000e-02 -6.00000000e-03 5.00000000e-03 -2.10000000e-02
 8.27310000e+00 -4.00000000e-02 -8.00000000e-03 6.00000000e-03 -2.00000000e-02
 8.34380000e+00 -4.00000000e-02 -9.00000000e-03 5.00000000e-03 -2.00000000e-02
 8.41450000e+00 -3.90000000e-02 -8.00000000e-03 5.00000000e-03 -2.00000000e-02
 8.48520000e+00 -4.00000000e-02 -8.00000000e-03 5.00000000e-03 -2.00000000e-02
 8.55590000e+00 -4.20000000e-02 -8.00000000e-03 6.00000000e-03 -1.80000000e-02
 8.62660000e+00 -4.20000000e-02 -8.00000000e-03 6.00000000e-03 -1.80000000e-02
 8.69730000e+00 -4.20000000e-02 -9.00000000e-03 6.00000000e-03 -1.80000000e-02
 8.76800000e+00 -4.20000000e-02 -9.00000000e-03 5.00000000e-03 -1.80000000e-02
 8.83880000e+00 -4.20000000e-02 -9.00000000e-03 5.00000000e-03 -1.80000000e-02
 8.90950000e+00 -4.00000000e-02 -8.00000000e-03 6.00000000e-03 -1.80000000e-02
 8.98020000e+00 -4.20000000e-02 -9.00000000e-03 5.00000000e-03 -1.80000000e-02
 9.05090000e+00 -4.50000000e-02 -9.00000000e-03 5.00000000e-03 -1.80000000e-02
 9.12160000e+00 -4.50000000e-02 -9.00000000e-03 5.00000000e-03 -1.80000000e-02
 9.19230000e+00 -4.30000000e-02 -9.00000000e-03 6.00000000e-03 -2.00000000e-02
 9.26300000e+00 -4.30000000e-02 -8.00000000e-03 5.00000000e-03 -2.10000000e-02
 9.33370000e+00 -4.20000000e-02 -6.00000000e-03 2.00000000e-03 -2.20000000e-02
 9.40440000e+00 -3.90000000e-02 -6.00000000e-03 4.00000000e-03 -2.20000000e-02
 9.47510000e+00 -3.90000000e-02 -6.00000000e-03 4.00000000e-03 -2.30000000e-02
 9.54590000e+00 -3.90000000e-02 -8.00000000e-03 4.00000000e-03 -2.30000000e-02
 9.61660000e+00 -4.00000000e-02 -8.00000000e-03 2.00000000e-03 -2.30000000e-02
 9.68730000e+00 -4.00000000e-02 -9.00000000e-03 4.00000000e-03 -2.30000000e-02
 9.75800000e+00 -4.20000000e-02 -1.00000000e-02 4.00000000e-03 -2.60000000e-02
 9.82870000e+00 -4.30000000e-02 -1.00000000e-02 2.00000000e-03 -2.60000000e-02
 9.89940000e+00 -4.30000000e-02 -1.00000000e-02 2.00000000e-03 -2.30000000e-02
 9.97010000e+00 -4.30000000e-02 -1.00000000e-02 4.00000000e-03 -2.10000000e-02
 1.00408000e+01 -4.30000000e-02 -1.00000000e-02 5.00000000e-03 -2.10000000e-02
 1.01115000e+01 -4.20000000e-02 -6.00000000e-03 5.00000000e-03 -2.00000000e-02
 1.01822000e+01 -4.00000000e-02 -4.00000000e-03 6.00000000e-03 -2.00000000e-02
 1.02530000e+01 -4.00000000e-02 -4.00000000e-03 6.00000000e-03 -2.10000000e-02
 1.03237000e+01 -4.00000000e-02 -2.00000000e-03 8.00000000e-03 -2.00000000e-02
 1.03944000e+01 -4.00000000e-02 -2.00000000e-03 9.00000000e-03 -1.80000000e-02
 1.04651000e+01 -4.20000000e-02 -2.00000000e-03 8.00000000e-03 -1.80000000e-02
 1.05358000e+01 -4.20000000e-02 -6.00000000e-03 8.00000000e-03 -1.80000000e-02
 1.06065000e+01 -4.20000000e-02 -6.00000000e-03 8.00000000e-03 -1.80000000e-02
 1.06772000e+01 -4.00000000e-02 -6.00000000e-03 8.00000000e-03 -2.00000000e-02
 1.07479000e+01 -4.00000000e-02 -6.00000000e-03 6.00000000e-03 -2.10000000e-02
 1.08186000e+01 -4.20000000e-02 -8.00000000e-03 8.00000000e-03 -2.00000000e-02
 1.08893000e+01 -4.00000000e-02 -9.00000000e-03 6.00000000e-03 -2.00000000e-02
 1.09601000e+01 -4.20000000e-02 -9.00000000e-03 6.00000000e-03 -2.00000000e-02
 1.10308000e+01 -4.00000000e-02 -9.00000000e-03 5.00000000e-03 -2.00000000e-02
 1.11015000e+01 -4.00000000e-02 -8.00000000e-03 6.00000000e-03 -2.00000000e-02
 1.11722000e+01 -3.90000000e-02 -6.00000000e-03 6.00000000e-03 -1.80000000e-02
 1.12429000e+01 -3.90000000e-02 -6.00000000e-03 6.00000000e-03 -1.80000000e-02
 1.13136000e+01 -3.90000000e-02 -6.00000000e-03 8.00000000e-03 -1.80000000e-02
 1.13843000e+01 -3.90000000e-02 -6.00000000e-03 1.00000000e-02 -1.80000000e-02
 1.14550000e+01 -3.80000000e-02 -2.00000000e-03 1.00000000e-02 -2.00000000e-02
 1.15257000e+01 -3.80000000e-02 -4.00000000e-03 1.00000000e-02 -1.80000000e-02
 1.15964000e+01 -3.80000000e-02 -6.00000000e-03 1.10000000e-02 -1.80000000e-02
 1.16672000e+01 -3.90000000e-02 -6.00000000e-03 1.10000000e-02 -1.80000000e-02
 1.17379000e+01 -4.20000000e-02 -6.00000000e-03 1.10000000e-02 -1.80000000e-02
 1.18086000e+01 -4.20000000e-02 -6.00000000e-03 1.00000000e-02 -2.00000000e-02
 1.18793000e+01 -4.20000000e-02 -6.00000000e-03 8.00000000e-03 -2.10000000e-02
 1.19500000e+01 -4.20000000e-02 -6.00000000e-03 6.00000000e-03 -2.10000000e-02
 1.20207000e+01 -4.00000000e-02 -6.00000000e-03 6.00000000e-03 -2.20000000e-02
 1.20914000e+01 -4.20000000e-02 -6.00000000e-03 6.00000000e-03 -2.20000000e-02
 1.21621000e+01 -4.00000000e-02 -6.00000000e-03 5.00000000e-03 -2.00000000e-02
 1.22328000e+01 -4.00000000e-02 -6.00000000e-03 5.00000000e-03 -1.80000000e-02
 1.23035000e+01 -4.00000000e-02 -6.00000000e-03 5.00000000e-03 -2.00000000e-02
 1.23743000e+01 -3.90000000e-02 -2.00000000e-03 5.00000000e-03 -2.00000000e-02
 1.24450000e+01 -3.80000000e-02 -2.00000000e-03 5.00000000e-03 -2.10000000e-02
 1.25157000e+01 -3.80000000e-02 -2.00000000e-03 5.00000000e-03 -2.20000000e-02
 1.25864000e+01 -3.80000000e-02 -2.00000000e-03 4.00000000e-03 -2.20000000e-02
 1.26571000e+01 -3.80000000e-02 -2.00000000e-03 4.00000000e-03 -2.20000000e-02
 1.27278000e+01 -3.90000000e-02 -4.00000000e-03 5.00000000e-03 -2.20000000e-02
 1.27985000e+01 -3.90000000e-02 -4.00000000e-03 5.00000000e-03 -2.20000000e-02
 1.28692000e+01 -3.90000000e-02 -6.00000000e-03 5.00000000e-03 -2.20000000e-02
 1.29399000e+01 -4.20000000e-02 -6.00000000e-03 5.00000000e-03 -2.30000000e-02
 1.30106000e+01 -4.20000000e-02 -8.00000000e-03 5.00000000e-03 -2.20000000e-02
 1.30814000e+01 -4.20000000e-02 -8.00000000e-03 5.00000000e-03 -2.20000000e-02
 1.31521000e+01 -4.20000000e-02 -8.00000000e-03 6.00000000e-03 -2.20000000e-02
 1.32228000e+01 -4.30000000e-02 -8.00000000e-03 6.00000000e-03 -2.20000000e-02
 1.32935000e+01 -4.30000000e-02 -8.00000000e-03 6.00000000e-03 -2.20000000e-02
 1.33642000e+01 -4.20000000e-02 -8.00000000e-03 6.00000000e-03 -2.20000000e-02
 1.34349000e+01 -4.20000000e-02 -6.00000000e-03 6.00000000e-03 -2.20000000e-02
 1.35056000e+01 -4.00000000e-02 -6.00000000e-03 5.00000000e-03 -2.10000000e-02
 1.35763000e+01 -3.90000000e-02 -6.00000000e-03 5.00000000e-03 -2.00000000e-02
 1.36470000e+01 -3.90000000e-02 -6.00000000e-03 8.00000000e-03 -1.80000000e-02
 1.37177000e+01 -3.90000000e-02 -6.00000000e-03 8.00000000e-03 -1.80000000e-02
 1.37885000e+01 -3.90000000e-02 -6.00000000e-03 8.00000000e-03 -1.80000000e-02
 1.38592000e+01 -4.00000000e-02 -6.00000000e-03 8.00000000e-03 -1.80000000e-02
 1.39299000e+01 -4.20000000e-02 -8.00000000e-03 8.00000000e-03 -1.80000000e-02
 1.40006000e+01 -4.30000000e-02 -8.00000000e-03 4.00000000e-03 -1.80000000e-02
 1.40713000e+01 -4.30000000e-02 -8.00000000e-03 4.00000000e-03 -2.10000000e-02
 1.41420000e+01 -4.20000000e-02 -8.00000000e-03 5.00000000e-03 -2.10000000e-02
 1.42127000e+01 -4.20000000e-02 -8.00000000e-03 4.00000000e-03 -2.10000000e-02
 1.42834000e+01 -4.20000000e-02 -9.00000000e-03 4.00000000e-03 -1.80000000e-02
 1.43541000e+01 -4.30000000e-02 -9.00000000e-03 6.00000000e-03 -1.60000000e-02
 1.44248000e+01 -4.30000000e-02 -8.00000000e-03 6.00000000e-03 -1.80000000e-02
 1.44956000e+01 -4.20000000e-02 -8.00000000e-03 6.00000000e-03 -1.80000000e-02
 1.45663000e+01 -4.20000000e-02 -6.00000000e-03 6.00000000e-03 -1.80000000e-02
 1.46370000e+01 -4.20000000e-02 -6.00000000e-03 8.00000000e-03 -1.80000000e-02
 1.47077000e+01 -4.20000000e-02 -6.00000000e-03 8.00000000e-03 -1.80000000e-02
 1.47784000e+01 -4.00000000e-02 -4.00000000e-03 9.00000000e-03 -1.60000000e-02
 1.48491000e+01 -4.00000000e-02 -6.00000000e-03 1.00000000e-02 -1.60000000e-02
 1.49198000e+01 -3.90000000e-02 -4.00000000e-03 8.00000000e-03 -1.60000000e-02
 1.49905000e+01 -4.00000000e-02 -4.00000000e-03 8.00000000e-03 -1.60000000e-02
 1.50612000e+01 -4.00000000e-02 -4.00000000e-03 8.00000000e-03 -1.80000000e-02
 1.51319000e+01 -4.00000000e-02 -4.00000000e-03 9.00000000e-03 -1.80000000e-02
 1.52027000e+01 -4.20000000e-02 -6.00000000e-03 9.00000000e-03 -1.80000000e-02
 1.52734000e+01 -4.30000000e-02 -6.00000000e-03 9.00000000e-03 -1.80000000e-02
 1.53441000e+01 -4.30000000e-02 -6.00000000e-03 1.00000000e-02 -1.80000000e-02
 1.54148000e+01 -4.30000000e-02 -6.00000000e-03 1.00000000e-02 -1.80000000e-02
 1.54855000e+01 -4.20000000e-02 -6.00000000e-03 1.00000000e-02 -1.80000000e-02
 1.55562000e+01 -4.20000000e-02 -6.00000000e-03 1.00000000e-02 -1.80000000e-02
 1.56269000e+01 -4.00000000e-02 -6.00000000e-03 1.00000000e-02 -1.60000000e-02
 1.56976000e+01 -4.00000000e-02 -6.00000000e-03 1.00000000e-02 -1.60000000e-02
 1.57683000e+01 -4.00000000e-02 -4.00000000e-03 1.00000000e-02 -1.80000000e-02
 1.58390000e+01 -4.00000000e-02 -4.00000000e-03 1.00000000e-02 -1.60000000e-02
 1.59098000e+01 -3.90000000e-02 -4.00000000e-03 9.00000000e-03 -1.60000000e-02
 1.59805000e+01 -4.20000000e-02 -6.00000000e-03 9.00000000e-03 -1.40000000e-02
 1.60512000e+01 -4.60000000e-02 -6.00000000e-03 8.00000000e-03 -1.40000000e-02
 1.61219000e+01 -4.60000000e-02 -6.00000000e-03 9.00000000e-03 -1.40000000e-02
 1.61926000e+01 -4.60000000e-02 -9.00000000e-03 1.10000000e-02 -1.40000000e-02
 1.62633000e+01 -4.70000000e-02 -9.00000000e-03 1.00000000e-02 -1.40000000e-02
 1.63340000e+01 -4.70000000e-02 -1.00000000e-02 1.00000000e-02 -1.60000000e-02
 1.64047000e+01 -4.30000000e-02 -9.00000000e-03 1.00000000e-02 -1.60000000e-02
 1.64754000e+01 -4.30000000e-02 -9.00000000e-03 1.00000000e-02 -1.60000000e-02
 1.65461000e+01 -4.30000000e-02 -1.00000000e-02 1.00000000e-02 -1.60000000e-02
 1.66168000e+01 -4.30000000e-02 -1.00000000e-02 1.00000000e-02 -1.60000000e-02
 1.66876000e+01 -4.30000000e-02 -1.00000000e-02 1.00000000e-02 -1.80000000e-02
 1.67583000e+01 -4.20000000e-02 -1.00000000e-02 8.00000000e-03 -1.80000000e-02
 1.68290000e+01 -4.00000000e-02 -9.00000000e-03 8.00000000e-03 -2.00000000e-02
 1.68997000e+01 -4.20000000e-02 -9.00000000e-03 9.00000000e-03 -2.00000000e-02
 1.69704000e+01 -4.20000000e-02 -9.00000000e-03 8.00000000e-03 -1.80000000e-02
 1.70411000e+01 -4.20000000e-02 -9.00000000e-03 6.00000000e-03 -2.00000000e-02
 1.71118000e+01 -4.00000000e-02 -8.00000000e-03 6.00000000e-03 -2.00000000e-02
 1.71825000e+01 -4.20000000e-02 -6.00000000e-03 6.00000000e-03 -1.80000000e-02
 1.72532000e+01 -4.30000000e-02 -8.00000000e-03 5.00000000e-03 -2.00000000e-02
 1.73240000e+01 -4.30000000e-02 -9.00000000e-03 5.00000000e-03 -2.10000000e-02
 1.73947000e+01 -4.30000000e-02 -9.00000000e-03 6.00000000e-03 -2.00000000e-02
 1.74654000e+01 -4.50000000e-02 -1.00000000e-02 6.00000000e-03 -1.80000000e-02
 1.75361000e+01 -4.50000000e-02 -1.00000000e-02 8.00000000e-03 -1.80000000e-02
 1.76068000e+01 -4.30000000e-02 -1.00000000e-02 5.00000000e-03 -2.00000000e-02
 1.76775000e+01 -4.30000000e-02 -1.00000000e-02 4.00000000e-03 -2.00000000e-02
 1.77482000e+01 -4.20000000e-02 -1.00000000e-02 4.00000000e-03 -2.00000000e-02
 1.78189000e+01 -4.00000000e-02 -9.00000000e-03 5.00000000e-03 -2.00000000e-02
 1.78896000e+01 -4.00000000e-02 -9.00000000e-03 4.00000000e-03 -2.00000000e-02
 1.79603000e+01 -3.90000000e-02 -9.00000000e-03 4.00000000e-03 -2.10000000e-02
 1.80311000e+01 -3.80000000e-02 -8.00000000e-03 2.00000000e-03 -2.10000000e-02
 1.81018000e+01 -3.80000000e-02 -8.00000000e-03 2.00000000e-03 -2.20000000e-02
 1.81725000e+01 -3.90000000e-02 -8.00000000e-03 2.00000000e-03 -2.30000000e-02
 1.82432000e+01 -4.00000000e-02 -8.00000000e-03 2.00000000e-03 -2.30000000e-02
 1.83139000e+01 -4.00000000e-02 -9.00000000e-03 2.00000000e-03 -2.30000000e-02
 1.83846000e+01 -3.90000000e-02 -9.00000000e-03 4.00000000e-03 -2.30000000e-02
 1.84553000e+01 -3.90000000e-02 -8.00000000e-03 2.00000000e-03 -2.50000000e-02
 1.85260000e+01 -3.90000000e-02 -8.00000000e-03 2.00000000e-03 -2.60000000e-02
 1.85967000e+01 -3.80000000e-02 -8.00000000e-03 2.00000000e-03 -2.60000000e-02
 1.86674000e+01 -3.60000000e-02 -8.00000000e-03 2.00000000e-03 -2.50000000e-02
 1.87382000e+01 -3.60000000e-02 -6.00000000e-03 2.00000000e-03 -2.50000000e-02
 1.88089000e+01 -3.80000000e-02 -6.00000000e-03 2.00000000e-03 -2.30000000e-02
 1.88796000e+01 -3.60000000e-02 -6.00000000e-03 2.00000000e-03 -2.20000000e-02
 1.89503000e+01 -3.40000000e-02 -4.00000000e-03 2.00000000e-03 -2.10000000e-02
 1.90210000e+01 -3.40000000e-02 -2.00000000e-03 4.00000000e-03 -2.00000000e-02
 1.90917000e+01 -3.00000000e-02 -2.00000000e-03 5.00000000e-03 -1.80000000e-02
 1.91624000e+01 -2.90000000e-02 -2.00000000e-03 5.00000000e-03 -1.60000000e-02
 1.92331000e+01 -2.90000000e-02 -2.00000000e-03 6.00000000e-03 -1.40000000e-02
 1.93038000e+01 -2.90000000e-02 0.00000000e+00 6.00000000e-03 -1.40000000e-02
 1.93745000e+01 -2.80000000e-02 4.00000000e-03 6.00000000e-03 -1.40000000e-02
 1.94453000e+01 -2.60000000e-02 4.00000000e-03 8.00000000e-03 -1.40000000e-02
 1.95160000e+01 -2.80000000e-02 4.00000000e-03 9.00000000e-03 -1.40000000e-02
 1.95867000e+01 -2.90000000e-02 2.00000000e-03 9.00000000e-03 -1.60000000e-02
 1.96574000e+01 -2.90000000e-02 0.00000000e+00 9.00000000e-03 -1.80000000e-02
 1.97281000e+01 -2.90000000e-02 -2.00000000e-03 8.00000000e-03 -1.80000000e-02
 1.97988000e+01 -3.00000000e-02 -2.00000000e-03 6.00000000e-03 -1.80000000e-02
 1.98695000e+01 -3.00000000e-02 -2.00000000e-03 5.00000000e-03 -1.80000000e-02
 1.99402000e+01 -3.00000000e-02 -2.00000000e-03 4.00000000e-03 -1.80000000e-02
 2.00109000e+01 -3.00000000e-02 -2.00000000e-03 4.00000000e-03 -1.80000000e-02
