84 0.8708 0.91242 0.87501 0.92407 0.9497 0.88513 0.79887 0.73971 0.70523 0.66671 0.61081 0.69658 0.87121 0.80122 0.80499 0.80633 0.77397 0.67977 0.55044 0.35367 0.31692 0.2925 0.17222 0.14157 0.27514 0.27657 0.26853 0.20221 0.096456 0.028547 0.099264 0.21897 0.31208 0.30909 0.43464 0.48138 0.55422 0.58959 0.47518 0.32046 0.21555 0.21546 0.18472 0.19468 0.11396 0.03094 0.066609 0.033805 -0.03823 0.012545 -0.039498 0.074749 0.20462 0.30213 0.26434 0.23889 0.19399 0.12741 0.095553 0.12671 0.082401 0.09389 0.093187 0.078667
84.5 0.58554 0.57697 0.56401 0.55828 0.56223 0.54298 0.48047 0.27946 0.11927 -0.000449 0.13764 0.17448 0.1897 0.28999 0.24033 0.1191 0.16623 0.067184 -0.12089 -0.20393 -0.33889 -0.39031 -0.33889 -0.31372 -0.29524 -0.32798 -0.37051 -0.42944 -0.40439 -0.30478 -0.2231 -0.20298 -0.17621 -0.001647 0.019725 0.18879 0.26607 0.33493 0.32318 0.2345 0.070217 -0.0075 -0.024509 -0.049918 -0.13655 -0.12244 -0.17297 -0.16907 -0.20606 -0.2724 -0.15496 -0.18746 -0.18312 -0.10909 -0.035404 0.046767 0.10096 0.13778 0.10172 -0.016271 -0.023834 -0.058414 -0.11761 -0.15864
85 -0.050904 -0.10043 -0.011593 0.007009 0.002178 -0.055225 -0.21853 -0.38113 -0.47983 -0.47247 -0.41444 -0.36428 -0.35696 -0.34858 -0.34404 -0.33535 -0.46276 -0.52487 -0.49427 -0.58185 -0.69197 -0.68744 -0.56087 -0.52921 -0.64311 -0.63028 -0.692 -0.59158 -0.56454 -0.46832 -0.43275 -0.34056 -0.26469 -0.21013 -0.13371 -0.16314 -0.10383 -0.11267 -0.048831 0.019941 -0.071031 -0.22178 -0.37487 -0.51137 -0.42028 -0.38168 -0.42688 -0.44424 -0.41998 -0.38321 -0.36507 -0.39453 -0.449 -0.42086 -0.31044 -0.2462 -0.10818 -0.015796 0.057154 0.05627 -0.057915 -0.14841 -0.20608 -0.24481
85.5 -0.63819 -0.63945 -0.65514 -0.68924 -0.6969 -0.74237 -0.77169 -0.71318 -0.72745 -0.70378 -0.74817 -0.70402 -0.75216 -0.71744 -0.65916 -0.68816 -0.82331 -0.81035 -0.81394 -0.71423 -0.61461 -0.58305 -0.6557 -0.61366 -0.59018 -0.60258 -0.5538 -0.57645 -0.49275 -0.54842 -0.51611 -0.46988 -0.38627 -0.34275 -0.32314 -0.41575 -0.56138 -0.58647 -0.5339 -0.4929 -0.40946 -0.51224 -0.65437 -0.69228 -0.66102 -0.67789 -0.6078 -0.61889 -0.51068 -0.43607 -0.47817 -0.45621 -0.44976 -0.45002 -0.42335 -0.34187 -0.27149 -0.18132 -0.13046 -0.033281 0.002229 -0.044422 -0.040935 -0.007566
86 -0.94754 -0.95662 -1.1032 -1.1013 -1.2163 -1.1476 -0.96979 -0.83224 -0.65728 -0.63455 -0.76693 -0.86156 -0.75091 -0.80203 -0.86861 -0.97722 -0.91635 -0.93216 -0.81964 -0.60725 -0.36764 -0.35896 -0.44797 -0.53827 -0.43778 -0.4327 -0.36756 -0.38822 -0.41571 -0.40101 -0.4055 -0.48258 -0.53634 -0.61159 -0.65862 -0.68103 -0.72561 -0.77314 -0.87527 -0.87144 -0.80747 -0.75486 -0.67418 -0.61686 -0.74412 -0.67415 -0.58813 -0.41996 -0.37031 -0.34051 -0.35406 -0.3218 -0.25629 -0.27096 -0.27675 -0.2467 -0.30192 -0.32746 -0.24893 -0.11676 0.038662 0.19077 0.22846 0.28887
86.5 -1.059 -1.108 -1.1035 -1.2017 -1.119 -1.0707 -0.91636 -0.74573 -0.60115 -0.60392 -0.58431 -0.67878 -0.75403 -0.82097 -0.9192 -0.86636 -0.79792 -0.64803 -0.4975 -0.46941 -0.45503 -0.38283 -0.30136 -0.33755 -0.44471 -0.3978 -0.41207 -0.3323 -0.33303 -0.32683 -0.45929 -0.49219 -0.6311 -0.74599 -0.85202 -0.85062 -0.85554 -0.90765 -0.92475 -0.96031 -0.92771 -0.66375 -0.46845 -0.41855 -0.41512 -0.42351 -0.34475 -0.26341 -0.2644 -0.295 -0.23778 -0.22851 -0.20606 -0.087657 -0.04215 -0.10906 -0.12408 -0.12349 -0.10156 -0.062436 0.11931 0.24671 0.38172 0.37918
87 -0.89143 -0.8833 -0.83444 -0.8211 -0.72177 -0.64581 -0.64806 -0.58614 -0.65618 -0.57957 -0.44995 -0.4207 -0.65324 -0.7176 -0.7204 -0.62667 -0.50042 -0.39143 -0.38727 -0.43415 -0.5511 -0.48933 -0.45003 -0.39496 -0.43581 -0.45514 -0.40069 -0.31746 -0.32851 -0.38725 -0.40877 -0.55739 -0.61518 -0.65511 -0.7458 -0.79611 -0.7991 -0.78468 -0.76598 -0.72405 -0.65994 -0.53094 -0.41346 -0.29343 -0.062322 -0.10711 -0.18954 -0.27805 -0.29788 -0.28705 -0.20617 -0.15038 -0.060995 -0.04699 -0.009327 0.036808 0.088356 0.13556 0.12623 0.11453 0.075608 0.21021 0.2928 0.30273
87.5 -0.38814 -0.41076 -0.43423 -0.3193 -0.36812 -0.31821 -0.33951 -0.47489 -0.52265 -0.49175 -0.5048 -0.50459 -0.48851 -0.53606 -0.4291 -0.36992 -0.35084 -0.42668 -0.54056 -0.56317 -0.55478 -0.59253 -0.57679 -0.52729 -0.42912 -0.43279 -0.43149 -0.48528 -0.43452 -0.46621 -0.42757 -0.44441 -0.51032 -0.57986 -0.53632 -0.60209 -0.56532 -0.53439 -0.48016 -0.43376 -0.37119 -0.45231 -0.35982 -0.22283 -0.16298 -0.00582 -0.056265 -0.17425 -0.15613 -0.02732 -0.001769 0.096935 0.13229 0.18519 0.1588 0.25176 0.33763 0.326 0.31171 0.2103 0.089023 0.03657 0.077194 0.22423
88 0.047785 0.017917 0.035244 0.012957 0.009937 -0.080364 -0.16061 -0.23248 -0.16883 -0.26247 -0.41079 -0.43929 -0.2965 -0.21231 -0.19221 -0.24873 -0.33053 -0.40226 -0.44296 -0.52272 -0.49956 -0.59633 -0.54899 -0.53969 -0.48048 -0.4479 -0.52458 -0.63673 -0.65187 -0.57731 -0.58015 -0.49826 -0.47967 -0.4649 -0.48773 -0.4102 -0.40455 -0.30458 -0.23422 -0.16034 -0.15241 -0.17711 -0.23837 -0.20746 -0.21927 -0.14396 -0.040083 0.11678 0.2152 0.25329 0.36831 0.436 0.41799 0.36733 0.44248 0.40758 0.37907 0.38376 0.30758 0.34178 0.32221 0.11024 0.046354 0.10811
88.5 0.21608 0.34605 0.39329 0.36499 0.34133 0.21364 0.11793 0.10359 -0.010645 -0.11593 -0.14224 -0.15251 -0.090961 0.060684 0.042297 -0.010671 -0.097755 -0.14498 -0.16856 -0.21346 -0.31453 -0.29969 -0.42804 -0.37934 -0.39711 -0.42907 -0.50846 -0.54227 -0.6405 -0.59604 -0.58726 -0.51514 -0.40855 -0.33738 -0.26238 -0.20823 -0.17146 -0.13672 -0.083265 0.012693 0.012161 0.075641 0.009557 -0.050671 -0.008061 -0.038734 0.13538 0.32601 0.41239 0.49547 0.52414 0.48255 0.46889 0.46327 0.43794 0.40954 0.32649 0.33709 0.44145 0.45842 0.44439 0.40387 0.27358 0.17749
89 0.39237 0.42636 0.47571 0.53309 0.48389 0.41341 0.35118 0.24995 0.046914 0.038952 0.13459 0.24167 0.2697 0.26339 0.26412 0.249 0.19458 0.11847 0.039753 0.040364 -0.024537 -0.040269 -0.067888 -0.15339 -0.25161 -0.30292 -0.28847 -0.26651 -0.29557 -0.43149 -0.36116 -0.34161 -0.22671 -0.068082 0.046264 0.13512 0.20372 0.19193 0.2489 0.16651 0.22279 0.22051 0.26604 0.22341 0.24758 0.33562 0.39075 0.37902 0.454 0.44001 0.38541 0.34152 0.37145 0.37159 0.2956 0.28761 0.34754 0.3554 0.39177 0.35527 0.39232 0.51923 0.49933 0.32956
89.5 0.51512 0.4125 0.356 0.28768 0.29661 0.37901 0.30209 0.18228 0.21751 0.25747 0.3192 0.38709 0.35056 0.2341 0.19805 0.20185 0.22214 0.23623 0.28643 0.22186 0.22792 0.15387 0.21684 0.08076 0.051461 0.00899 0.085432 0.085678 0.086021 0.065412 0.026112 0.02965 0.12867 0.23661 0.32249 0.38557 0.52014 0.62195 0.56538 0.51967 0.46073 0.45935 0.51361 0.52793 0.51319 0.53487 0.47073 0.44621 0.3265 0.24609 0.15765 0.16561 0.18799 0.24903 0.28797 0.30744 0.33924 0.3299 0.25949 0.32179 0.34253 0.40965 0.44239 0.37833
90 0.43805 0.35121 0.22219 0.13005 0.076484 0.10075 0.20625 0.26773 0.37756 0.37898 0.34922 0.28706 0.26251 0.2128 0.17127 0.12367 0.22897 0.33227 0.34073 0.41518 0.46218 0.49661 0.37492 0.39919 0.39107 0.48225 0.46029 0.49057 0.5379 0.56889 0.53451 0.63863 0.58022 0.5707 0.64146 0.70535 0.7039 0.71845 0.71693 0.81705 0.78035 0.72943 0.64163 0.72219 0.64932 0.61941 0.575 0.5367 0.43333 0.30345 0.25072 0.21435 0.19198 0.2491 0.33082 0.31273 0.22355 0.21036 0.20131 0.22399 0.25807 0.13904 0.16191 0.28987
90.5 0.19316 0.23591 0.15473 0.084266 0.056809 0.014559 0.10591 0.33375 0.40427 0.42481 0.34919 0.25069 0.20311 0.29521 0.2881 0.3327 0.30193 0.33753 0.40675 0.51659 0.63131 0.64577 0.6367 0.66251 0.63987 0.6344 0.63334 0.69068 0.76365 0.88901 0.94858 0.89152 0.84457 0.80112 0.76684 0.76871 0.68948 0.64378 0.68267 0.69831 0.77021 0.79262 0.79898 0.68249 0.76361 0.63958 0.6032 0.49283 0.53312 0.50945 0.51678 0.4814 0.3835 0.21998 0.1749 0.17362 0.17139 0.11079 0.093188 0.02093 -0.039309 -0.075712 -0.045415 -0.024252
91 -0.004298 0.022952 0.12491 0.18355 0.19205 0.18886 0.27877 0.37412 0.45377 0.52186 0.44442 0.35889 0.31971 0.25882 0.3789 0.4361 0.35908 0.25862 0.30548 0.36092 0.35713 0.4283 0.52088 0.55346 0.61167 0.50944 0.50897 0.52274 0.63578 0.73193 0.82323 0.70044 0.70974 0.61598 0.53292 0.44424 0.4462 0.38899 0.42662 0.39181 0.52886 0.60983 0.6656 0.67488 0.53291 0.47213 0.3295 0.24209 0.20175 0.39565 0.4415 0.38119 0.27952 0.12625 -0.019131 -0.029768 0.000988 -0.05403 -0.10368 -0.20049 -0.27234 -0.17643 -0.2574 -0.25325
91.5 0.085862 0.10049 0.2342 0.34835 0.41066 0.51494 0.43673 0.37951 0.44101 0.47628 0.56483 0.55409 0.45643 0.36607 0.26187 0.24213 0.30455 0.34035 0.28559 0.090297 0.022777 0.078254 0.2091 0.26539 0.27881 0.30652 0.35202 0.37496 0.34792 0.34863 0.35596 0.47656 0.3842 0.34625 0.22596 0.14558 0.11167 0.17099 0.1099 0.1493 0.046433 0.11442 0.15237 0.17778 0.081071 -0.030424 -0.14997 -0.16775 -0.17791 -0.19162 -0.18907 -0.21538 -0.22353 -0.16464 -0.2388 -0.3158 -0.42385 -0.32571 -0.39154 -0.42421 -0.40832 -0.43052 -0.40408 -0.48007
92 0.39786 0.37843 0.35222 0.44765 0.58932 0.64506 0.66666 0.59095 0.4669 0.38578 0.4823 0.57309 0.57239 0.54799 0.4311 0.31139 0.39186 0.42484 0.27665 0.24361 0.14067 0.026217 -0.011087 0.039662 0.096013 0.24864 0.23266 0.24448 0.16673 0.073199 0.07422 0.14377 0.17413 0.1592 0.14315 0.069925 0.017598 -0.023002 -0.086411 -0.18149 -0.33469 -0.47215 -0.53777 -0.58299 -0.49521 -0.49097 -0.45859 -0.43609 -0.52332 -0.80567 -0.91647 -0.85315 -0.73363 -0.63732 -0.55629 -0.65193 -0.59191 -0.64998 -0.55318 -0.46443 -0.52804 -0.67459 -0.64626 -0.54883
92.5 0.56312 0.55015 0.56681 0.57251 0.66035 0.70066 0.74383 0.64277 0.49812 0.45256 0.34473 0.41121 0.55473 0.58849 0.58704 0.56247 0.40427 0.31983 0.37506 0.37563 0.36462 0.27441 0.11488 0.063393 0.095219 0.13538 0.17834 0.098008 0.094514 0.036286 -0.061771 -0.10779 -0.013884 0.002654 -0.018593 -0.011983 -0.07253 -0.21979 -0.27586 -0.39864 -0.43683 -0.66609 -0.82614 -0.91343 -0.92407 -0.77013 -0.62395 -0.70282 -0.7942 -0.91121 -0.98736 -0.94598 -0.87672 -0.86053 -0.80479 -0.70589 -0.72169 -0.74073 -0.66058 -0.6188 -0.58264 -0.57442 -0.5976 -0.60328
93 0.47487 0.58657 0.58591 0.57372 0.4844 0.45443 0.31514 0.29446 0.26678 0.1937 0.13513 0.16516 0.26105 0.34727 0.46396 0.51902 0.38124 0.28593 0.25571 0.28983 0.35151 0.36008 0.33616 0.27568 0.26192 0.18592 0.19866 0.17942 0.085646 0.049866 0.011194 -0.097996 -0.12226 -0.10203 -0.045594 -0.082623 -0.16229 -0.21286 -0.31168 -0.37774 -0.44135 -0.5188 -0.67858 -0.76736 -0.78679 -0.77055 -0.738 -0.70012 -0.73165 -0.54892 -0.53742 -0.63719 -0.74057 -0.77178 -0.74293 -0.65118 -0.70294 -0.64673 -0.78339 -0.77214 -0.63335 -0.43629 -0.50065 -0.51087
93.5 0.35895 0.42157 0.41634 0.33675 0.1356 -0.092601 -0.13583 -0.14766 -0.11416 -0.096351 0.005555 -0.059393 -0.10336 0.006642 0.081838 0.040744 0.14098 0.13548 0.15534 0.1671 0.18451 0.28098 0.34349 0.3594 0.29461 0.22583 0.21249 0.2377 0.23293 0.22125 0.17208 0.1014 -0.080305 -0.091507 -0.055043 -0.038034 -0.058681 -0.076812 -0.1237 -0.12728 -0.24419 -0.17771 -0.20295 -0.23633 -0.33737 -0.44917 -0.58701 -0.51991 -0.30359 -0.18438 -0.12177 -0.22978 -0.35296 -0.39925 -0.45557 -0.52248 -0.45392 -0.5067 -0.49799 -0.55548 -0.51572 -0.45736 -0.28258 -0.36043
94 0.093 0.009429 0.009527 -0.16198 -0.26058 -0.33192 -0.35077 -0.33122 -0.2703 -0.16265 -0.1879 -0.25657 -0.32638 -0.35275 -0.38825 -0.2768 -0.18602 -0.078344 -0.021387 0.022488 0.079039 0.15829 0.3291 0.36048 0.33621 0.39223 0.29872 0.34531 0.41775 0.37717 0.30286 0.24789 0.18176 0.073328 -0.051648 0.001686 0.065783 0.054614 0.069569 -0.000273 0.071249 0.081273 0.23669 0.23043 0.17255 -0.005014 -0.061882 -0.027434 0.064189 0.048602 0.102 0.14807 0.13499 0.050307 -0.027956 -0.081315 -0.067181 -0.11129 -0.042916 -0.016858 -0.11307 -0.21598 -0.24099 -0.26848
94.5 -0.48913 -0.52735 -0.63004 -0.60435 -0.52119 -0.46209 -0.51526 -0.4441 -0.35006 -0.3972 -0.46454 -0.41868 -0.4337 -0.55259 -0.5305 -0.45858 -0.33389 -0.17306 -0.11194 0.00782 0.080449 0.16436 0.17498 0.27881 0.33902 0.28669 0.26399 0.19494 0.20518 0.21879 0.22172 0.15793 0.18489 0.087609 0.03887 -0.065964 -0.015739 0.015211 0.010994 0.088491 0.13888 0.22631 0.32887 0.40985 0.43437 0.48475 0.56977 0.53846 0.41383 0.36651 0.3322 0.43591 0.52831 0.5588 0.56784 0.5603 0.47999 0.55893 0.49892 0.5217 0.4042 0.25538 0.047334 0.109
95 -0.94697 -1.0103 -1.0645 -0.91813 -0.87389 -0.73421 -0.53514 -0.52986 -0.60122 -0.56558 -0.51258 -0.47239 -0.47878 -0.48251 -0.45465 -0.39904 -0.27462 -0.15726 -0.004656 0.017185 0.099785 0.0651 -0.007795 -0.040577 -0.031515 -0.10521 -0.047316 -0.13387 -0.23711 -0.21196 -0.15284 -0.033631 -0.045513 0.005595 -0.00294 -0.066296 -0.17408 -0.082598 0.013023 0.11838 0.2518 0.29046 0.25611 0.37963 0.51735 0.74799 0.7588 0.69886 0.61876 0.56977 0.55774 0.6233 0.71251 0.79687 0.82713 0.84248 0.87373 0.90191 0.93196 0.77537 0.71066 0.6315 0.5806 0.47558
95.5 -1.0564 -1.0929 -1.0157 -1.0853 -0.95337 -0.81427 -0.69037 -0.62103 -0.55919 -0.49305 -0.38115 -0.41414 -0.3594 -0.29229 -0.30904 -0.25228 -0.26095 -0.23197 -0.15486 -0.086929 -0.10095 -0.17331 -0.21487 -0.35842 -0.47073 -0.3875 -0.46863 -0.46605 -0.50936 -0.51572 -0.42862 -0.31056 -0.18062 -0.12331 -0.077603 -0.004419 0.000306 -0.023087 0.10175 0.17853 0.19061 0.27034 0.313 0.3522 0.46878 0.48422 0.51167 0.49992 0.50149 0.58834 0.66051 0.62531 0.63433 0.66608 0.72098 0.76468 0.81825 0.80505 0.74917 0.73374 0.77872 0.75923 0.7836 0.66522
96 -0.75007 -0.77052 -0.76385 -0.71649 -0.66304 -0.68917 -0.69771 -0.59705 -0.50626 -0.44056 -0.39158 -0.27284 -0.20979 -0.12783 -0.048849 -0.161 -0.26186 -0.37213 -0.42729 -0.44865 -0.59738 -0.60681 -0.66113 -0.663 -0.66442 -0.71002 -0.7253 -0.68416 -0.64472 -0.62216 -0.58152 -0.52975 -0.44299 -0.33866 -0.24815 -0.10148 0.05323 0.12941 0.11282 0.1362 0.16886 0.20436 0.26402 0.23741 0.27065 0.23941 0.30356 0.33455 0.41429 0.41328 0.46765 0.45381 0.4399 0.45731 0.49914 0.5428 0.53733 0.41746 0.40377 0.47022 0.42978 0.54501 0.51802 0.65753
96.5 -0.47642 -0.44162 -0.4189 -0.30727 -0.36258 -0.42581 -0.55899 -0.59508 -0.59879 -0.58841 -0.57262 -0.48054 -0.36794 -0.25675 -0.25716 -0.27194 -0.33539 -0.4557 -0.70265 -0.9129 -0.95761 -0.99261 -0.96561 -0.87839 -0.77939 -0.78334 -0.71961 -0.68681 -0.54258 -0.46905 -0.47604 -0.5672 -0.52826 -0.39471 -0.27351 -0.24065 -0.08559 -0.000536 0.053927 0.074576 0.09151 0.024883 0.074918 0.13606 0.048562 0.065149 0.024153 0.19725 0.24972 0.22626 0.13917 0.18274 0.18164 0.22194 0.26276 0.26549 0.1767 0.14592 0.081557 0.050659 0.12912 0.14016 0.28253 0.42262
97 -0.23541 -0.13831 -0.070944 -0.11542 -0.16014 -0.18693 -0.23475 -0.42695 -0.47698 -0.55309 -0.58123 -0.52752 -0.44067 -0.45977 -0.45814 -0.46014 -0.53158 -0.64263 -0.75919 -0.83408 -0.82899 -0.92257 -0.90063 -0.84937 -0.76588 -0.64581 -0.53896 -0.42598 -0.36272 -0.31821 -0.34576 -0.28253 -0.34622 -0.38741 -0.30721 -0.24796 -0.33991 -0.305 -0.24356 -0.19337 -0.17601 -0.10009 -0.1267 -0.11043 -0.095578 -0.071639 -0.006469 -0.037113 0.00328 0.039101 0.00626 -0.00596 0.027745 -0.000389 -0.090428 -0.17003 -0.2163 -0.17828 -0.17161 -0.16307 -0.16716 -0.11406 0.048044 0.05847
97.5 -0.009158 0.087782 0.085062 0.036472 0.03646 0.020708 0.076437 0.092499 -0.061548 -0.098748 -0.12852 -0.23784 -0.33594 -0.40352 -0.41532 -0.47843 -0.5594 -0.60266 -0.53729 -0.54154 -0.57809 -0.49718 -0.47095 -0.5059 -0.60854 -0.47745 -0.34958 -0.25813 -0.29113 -0.33003 -0.2912 -0.23284 -0.20037 -0.245 -0.31101 -0.28546 -0.28543 -0.30269 -0.40868 -0.43116 -0.34847 -0.25404 -0.28041 -0.35361 -0.3338 -0.26354 -0.15483 -0.19438 -0.23251 -0.22892 -0.19145 -0.26734 -0.35204 -0.4762 -0.55699 -0.6846 -0.61388 -0.56754 -0.49351 -0.44612 -0.32441 -0.20091 -0.24827 -0.26568
98 0.25627 0.27426 0.2822 0.23372 0.20637 0.1985 0.26012 0.40112 0.45548 0.45729 0.42398 0.25501 0.021211 -0.11567 -0.27261 -0.31313 -0.27211 -0.22109 -0.1935 -0.11698 -0.11282 -0.009214 -0.084725 -0.15436 -0.096103 -0.19575 -0.20729 -0.21762 -0.23099 -0.21882 -0.19512 -0.24971 -0.15331 -0.093202 -0.15483 -0.22371 -0.17681 -0.27653 -0.24073 -0.30312 -0.38079 -0.48393 -0.43346 -0.43342 -0.43001 -0.52671 -0.59096 -0.50633 -0.47595 -0.47834 -0.48538 -0.56725 -0.69407 -0.77397 -0.85994 -0.82095 -0.85526 -0.80589 -0.6431 -0.49614 -0.37088 -0.32731 -0.36288 -0.3565
98.5 0.40224 0.35014 0.34412 0.41403 0.41031 0.48207 0.48767 0.54642 0.75032 0.74722 0.63573 0.57605 0.45499 0.28969 0.18038 0.16392 0.21854 0.28677 0.29677 0.31819 0.40564 0.26756 0.30889 0.35562 0.33838 0.23195 0.065517 -0.054444 -0.034108 0.022759 0.052089 0.029763 -0.09436 -0.11027 -0.063522 -0.067239 -0.1299 -0.083728 -0.099266 -0.14291 -0.27461 -0.38023 -0.45863 -0.43482 -0.46253 -0.49437 -0.65215 -0.71491 -0.74215 -0.70018 -0.71356 -0.68915 -0.73367 -0.77697 -0.76176 -0.61964 -0.5681 -0.53475 -0.49138 -0.33964 -0.36553 -0.37224 -0.33413 -0.26523
99 0.6647 0.50727 0.48076 0.56563 0.72421 0.76564 0.69055 0.63221 0.57605 0.60805 0.57058 0.5201 0.54359 0.54626 0.57563 0.54804 0.53121 0.5486 0.60767 0.61413 0.56577 0.56309 0.58883 0.60049 0.52647 0.52091 0.37623 0.27716 0.25829 0.23703 0.19487 0.23443 0.16509 0.042333 -0.000764 -0.027481 -0.013279 0.010042 -0.074661 -0.05932 -0.091338 -0.11989 -0.21002 -0.25341 -0.32851 -0.36131 -0.42057 -0.63541 -0.73021 -0.85461 -0.83403 -0.71974 -0.60737 -0.5412 -0.38396 -0.35568 -0.13264 -0.001279 -0.060439 -0.17956 -0.19612 -0.25848 -0.16385 -0.16498
99.5 0.82202 0.85737 0.84006 0.81928 0.79869 0.72139 0.76595 0.59946 0.41753 0.32244 0.35057 0.37553 0.42857 0.51862 0.60615 0.61919 0.61034 0.59484 0.60787 0.6087 0.56923 0.60169 0.55307 0.56266 0.57723 0.49261 0.49298 0.45202 0.34586 0.22881 0.19251 0.17145 0.22197 0.22539 0.15709 0.11835 0.053638 -0.02731 0.01099 -0.028423 0.02297 0.004242 0.01256 -0.075007 -0.10831 -0.23115 -0.26208 -0.32656 -0.46895 -0.51729 -0.55527 -0.57583 -0.37788 -0.036241 0.11866 0.19857 0.21903 0.26416 0.34442 0.20372 0.094662 0.058175 -0.003856 0.012769
100 0.78351 0.91324 0.92051 0.76333 0.55806 0.50018 0.40825 0.37227 0.22353 0.09989 0.12156 0.22482 0.27386 0.33157 0.31029 0.36775 0.36086 0.39117 0.38816 0.41252 0.49035 0.53963 0.56107 0.48616 0.42113 0.46745 0.56242 0.56402 0.42892 0.43131 0.41676 0.36365 0.41467 0.44264 0.3971 0.31724 0.19313 0.10963 0.064709 0.01818 0.037915 0.04682 0.02966 -0.065213 -0.15162 -0.12162 -0.11397 -0.027936 0.024145 0.0116 -0.02779 0.020183 0.13564 0.24334 0.37872 0.49278 0.41195 0.38804 0.34883 0.42675 0.39747 0.39886 0.24551 0.18526
100.5 0.44515 0.45686 0.4181 0.36577 0.29825 0.19315 0.031811 0.008189 -0.002045 0.009751 -0.051553 -0.017236 0.084507 0.07645 0.087984 0.10757 0.15684 0.1724 0.19692 0.23894 0.32403 0.38697 0.37602 0.33239 0.37548 0.41988 0.51176 0.60052 0.73147 0.65197 0.5785 0.57096 0.49932 0.45083 0.38669 0.25406 0.23815 0.1835 0.084871 0.071345 -0.044777 -0.000267 -0.094169 -0.068318 -0.10404 -0.10646 -0.007714 0.1675 0.2767 0.36279 0.46359 0.60926 0.61046 0.47795 0.46537 0.51923 0.50716 0.36398 0.30301 0.36359 0.48014 0.47708 0.50151 0.4132
101 0.12989 -0.049661 -0.096239 -0.048087 0.001103 -0.061777 -0.059873 -0.13876 -0.006487 0.000941 0.046464 -0.008077 -0.02973 0.065579 0.11449 0.088944 0.13925 0.091965 0.12247 0.17599 0.19646 0.13161 0.14461 0.21423 0.28453 0.3866 0.35392 0.47351 0.55329 0.54923 0.49123 0.39759 0.2623 0.17573 0.16208 0.20678 0.12345 0.05501 0.01548 -0.03266 -0.064172 -0.21764 -0.16628 -0.11408 0.03926 0.13218 0.20169 0.21566 0.3624 0.52924 0.72885 0.71996 0.64259 0.68332 0.52434 0.33771 0.39041 0.34465 0.28487 0.23237 0.24616 0.23389 0.33964 0.27586
101.5 -0.25628 -0.33842 -0.34193 -0.35946 -0.32584 -0.22665 -0.1369 -0.019019 0.020912 0.14331 0.13901 0.13791 0.11513 0.12735 0.26824 0.31689 0.23519 0.24905 0.15134 0.10784 -0.027757 -0.06197 -0.021671 0.086154 0.13904 0.14612 0.17002 0.084531 0.083006 0.19918 0.19543 0.081326 -0.011324 -0.050956 -0.021424 0.026041 0.055031 0.031302 -0.027203 -0.036796 0.001329 -0.010223 0.066796 0.15558 0.30114 0.4763 0.49397 0.49055 0.57275 0.68808 0.69027 0.63305 0.58798 0.44102 0.40958 0.30351 0.14607 0.19499 0.19175 0.075684 -0.060296 0.01779 -0.096601 -0.062509
102 -0.5052 -0.38908 -0.43306 -0.43007 -0.45848 -0.33504 -0.16799 0.008909 0.066174 0.15613 0.237 0.28778 0.29335 0.30702 0.25534 0.34608 0.33129 0.318 0.28051 0.047664 -0.059047 -0.072641 -0.0575 0.00086 -0.006708 -0.10578 -0.13274 -0.21681 -0.29892 -0.32312 -0.30124 -0.26332 -0.23304 -0.25207 -0.24859 -0.23048 -0.095582 0.042197 0.1244 0.057474 0.0686 0.31224 0.38131 0.51129 0.50677 0.48163 0.59297 0.73352 0.73674 0.71567 0.61297 0.57632 0.41785 0.24181 0.12251 0.12627 0.037323 0.037857 -0.009114 -0.03953 -0.079963 -0.22415 -0.23793 -0.24528
102.5 -0.53747 -0.49313 -0.44311 -0.40143 -0.30226 -0.31853 -0.27407 -0.17814 -0.0257 0.024249 0.14323 0.20467 0.26015 0.18083 0.12792 0.089501 0.21728 0.21024 0.18823 0.16026 0.15664 0.13931 0.081771 -0.086673 -0.18296 -0.25123 -0.35917 -0.39193 -0.46984 -0.56696 -0.52782 -0.45157 -0.33833 -0.29347 -0.28829 -0.22028 -0.1663 -0.053645 0.10643 0.27585 0.3723 0.43136 0.56394 0.57075 0.5354 0.48883 0.51215 0.56947 0.57619 0.48655 0.40445 0.26465 0.23997 0.19138 0.029127 -0.079226 -0.050734 -0.17645 -0.1311 -0.090141 -0.12649 -0.28389 -0.35551 -0.35423
103 -0.43887 -0.50175 -0.35703 -0.2778 -0.20606 -0.16058 -0.17845 -0.24456 -0.19894 -0.13205 -0.083956 -0.013841 -0.000944 -0.015856 -0.075718 -0.12891 -0.083202 -0.08027 -0.061282 0.1201 0.2311 0.20605 0.1036 -0.097556 -0.2415 -0.29645 -0.40235 -0.42592 -0.42001 -0.44154 -0.44626 -0.31671 -0.25354 -0.10972 -0.095741 -0.10329 -0.072022 0.031408 0.16863 0.42609 0.57682 0.53841 0.49469 0.47641 0.56705 0.62503 0.57273 0.43046 0.2983 0.14221 0.099643 0.10491 0.099804 0.087232 0.028715 -0.088755 -0.13293 -0.17656 -0.22236 -0.24973 -0.28961 -0.23643 -0.28076 -0.29497
