55.6 0.00021004 0.00021004
55.7 -0.004501 -0.004501
55.8 -0.0090493 -0.0090493
55.9 -0.01203 -0.01203
56 -0.013211 -0.013211
56.1 -0.014378 -0.014378
56.2 -0.016021 -0.016021
56.3 -0.017198 -0.017198
56.4 -0.01776 -0.01776
56.5 -0.01785 -0.01785
56.6 -0.017736 -0.017736
56.7 -0.016751 -0.016751
56.8 -0.014914 -0.014914
56.9 -0.011629 -0.011629
57 -0.0063046 -0.0063046
57.1 0.0005786 0.0005786
57.2 0.0076291 0.0076291
57.3 0.013912 0.013912
57.4 0.018887 0.018887
57.5 0.021494 0.021494
57.6 0.022719 0.022719
57.7 0.022246 0.022246
57.8 0.017996 0.017996
57.9 0.011627 0.011627
58 0.0057347 0.0057347
58.1 0.0011251 0.0011251
58.2 -0.0025975 -0.0025975
58.3 -0.0069725 -0.0069725
58.4 -0.011378 -0.011378
58.5 -0.013929 -0.013929
58.6 -0.014279 -0.014279
58.7 -0.01431 -0.01431
58.8 -0.015791 -0.015791
58.9 -0.018026 -0.018026
59 -0.019181 -0.019181
59.1 -0.018332 -0.018332
59.2 -0.01632 -0.01632
59.3 -0.01428 -0.01428
59.4 -0.012336 -0.012336
59.5 -0.008944 -0.008944
59.6 -0.0027103 -0.0027103
59.7 0.0056127 0.0056127
59.8 0.013487 0.013487
59.9 0.018633 0.018633
60 0.020884 0.020884
60.1 0.022189 0.022189
60.2 0.022322 0.022322
60.3 0.019431 0.019431
60.4 0.014173 0.014173
60.5 0.0080893 0.0080893
60.6 0.0019861 0.0019861
60.7 -0.00315 -0.00315
60.8 -0.0069217 -0.0069217
60.9 -0.0096202 -0.0096202
61 -0.012328 -0.012328
61.1 -0.014576 -0.014576
61.2 -0.015653 -0.015653
61.3 -0.016357 -0.016357
61.4 -0.017168 -0.017168
61.5 -0.017654 -0.017654
61.6 -0.017689 -0.017689
61.7 -0.017364 -0.017364
61.8 -0.016342 -0.016342
61.9 -0.01382 -0.01382
62 -0.0091482 -0.0091482
62.1 -0.0027599 -0.0027599
62.2 0.0042867 0.0042867
62.3 0.010745 0.010745
62.4 0.015946 0.015946
62.5 0.019929 0.019929
62.6 0.022788 0.022788
62.7 0.023654 0.023654
62.8 0.021113 0.021113
62.9 0.015085 0.015085
63 0.0085026 0.0085026
63.1 0.0030889 0.0030889
63.2 -0.001407 -0.001407
63.3 -0.0057353 -0.0057353
63.4 -0.0089529 -0.0089529
63.5 -0.01136 -0.01136
63.6 -0.014179 -0.014179
63.7 -0.016516 -0.016516
63.8 -0.016665 -0.016665
63.9 -0.016133 -0.016133
64 -0.016647 -0.016647
64.1 -0.018041 -0.018041
