0	0.0013
0.02	0.002
0.04	0.0023
0.06	0.0024
0.08	0.0025
0.1	0.0028
0.12	0.0029
0.14	0.0025
0.16	0.0018
0.18	0.0012
0.2	0.0006
0.22	0
0.24	-0.0008
0.26	-0.0016
0.28	-0.0022
0.3	-0.0026
0.32	-0.003
0.34	-0.0034
0.36	-0.0035
0.38	-0.0031
0.4	-0.0024
0.42	-0.0018
0.44	-0.0013
0.46	-0.0006
0.48	0.0002
0.5	0.001
0.52	0.0017
0.54	0.0023
0.56	0.0029
0.58	0.0034
0.6	0.0035
0.62	0.0033
0.64	0.003
0.66	0.0025
0.68	0.0018
0.7	0.0009
0.72	0
0.74	-0.0007
0.76	-0.0013
0.78	-0.0021
0.8	-0.0027
0.82	-0.0031
0.84	-0.0032
0.86	-0.0031
0.88	-0.0029
0.9	-0.0026
0.92	-0.0022
0.94	-0.0016
0.96	-0.001
0.98	-0.0003
1	0.0007
1.02	0.0018
1.04	0.0027
1.06	0.0032
1.08	0.0033
1.1	0.0035
1.12	0.0035
1.14	0.0034
1.16	0.0028
1.18	0.002
1.2	0.0011
1.22	0.0002
1.24	-0.0008
1.26	-0.0018
1.28	-0.0026
1.3	-0.0033
1.32	-0.0037
1.34	-0.0041
1.36	-0.0043
1.38	-0.0042
1.4	-0.0038
1.42	-0.0032
1.44	-0.0026
1.46	-0.0019
1.48	-0.0011
1.5	0
1.52	0.0012
1.54	0.0024
1.56	0.0033
1.58	0.0037
1.6	0.0038
1.62	0.0038
1.64	0.0039
1.66	0.0037
1.68	0.003
1.7	0.0019
1.72	0.0008
1.74	-0.0001
1.76	-0.001
1.78	-0.002
1.8	-0.0028
1.82	-0.0033
1.84	-0.0037
1.86	-0.0041
1.88	-0.0042
1.9	-0.0038
1.92	-0.0031
1.94	-0.0024
1.96	-0.0019
1.98	-0.0013
2	-0.0003
2.02	0.001
2.04	0.0021
2.06	0.0028
2.08	0.0033
2.1	0.004
2.12	0.0046
2.14	0.0047
2.16	0.0043
2.18	0.0038
2.2	0.0032
2.22	0.0023
2.24	0.0009
2.26	-0.0007
2.28	-0.0019
2.3	-0.0025
2.32	-0.003
2.34	-0.0036
2.36	-0.0043
2.38	-0.0046
2.4	-0.0045
2.42	-0.0041
2.44	-0.0034
2.46	-0.0026
